season,market,name,team_code,team_id,alias,division,current_division,wins,losses,ties
2016,"University of Maine, Orono",Black Bears,380,0095032d-6143-44f2-8974-f6815fc56c5b,ME,1,D1,7,25,0
2016,Canisius College,Golden Griffins,116,0113eea0-c943-4fff-9780-ae0fb099e7ef,CAN,1,D1,18,16,0
2016,University of Central Florida,Knights,128,054c3e85-0552-4549-b123-7e84af6e7b6c,UCF,1,D1,24,12,0
2016,University of Texas at El Paso,Miners,704,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,1,D1,15,17,0
2016,Marquette University,Golden Eagles,387,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,1,D1,19,13,0
2016,Bethune-Cookman University,Wildcats,61,0796c3b6-5308-4aa0-8fdc-c65d39b043c6,COOK,1,D1,10,22,0
2016,Oral Roberts University,Golden Eagles,527,095417ae-62b0-4109-afc4-d92918599dd4,ORU,1,D1,8,22,0
2016,University of North Florida,Ospreys,2711,09920a5f-1b25-466c-b5ae-6167214f5ba9,UNF,1,D1,15,19,0
2016,University of Delaware,Fightin Blue Hens,180,0affc15f-641d-4211-970d-fb9fb8d36842,DEL,1,D1,13,20,0
2016,Rider University,Broncs,576,0b73b9b9-1e29-4b14-b5d8-0405fe942e32,RID,1,D1,18,15,0
2016,Auburn University,Tigers,37,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,AUB,1,D1,18,14,0
2016,University of Utah,Utes,732,0d037a5d-827a-44dd-8b70-57603d671d5d,UTAH,1,D1,20,12,0
2016,Xavier University,Musketeers,812,0d8a328f-20ce-410b-bed1-15fc01308aaf,XAV,1,D1,24,14,0
2016,"University of Arkansas, Little Rock",Trojans,32,0dadedb0-2bd3-45e7-91a3-93af6c4e87f2,UALR,1,D1,15,17,0
2016,Iowa State University,Cyclones,311,0e4258fa-3154-4c16-b693-adecab184c6c,ISU,1,D1,24,11,0
2016,Georgia Institute of Technology,Yellow Jackets,255,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,GT,1,D1,21,16,0
2016,University of South Alabama,Jaguars,646,10c614fa-9646-46cf-a1fb-5af96772bbb8,USA,1,D1,14,18,0
2016,University of North Texas,Mean Green,497,10f450ce-143b-4e46-8bfe-52c644b68b07,UNT,1,D1,8,22,0
2016,Miami University (Ohio),RedHawks,414,1165ca31-f181-4206-b727-c4e897e4b5cd,M-OH,1,D1,11,21,0
2016,Long Beach State University,49ers,99,11a617d5-af03-4cce-bc8a-51114d9e41fe,LBSU,1,D1,15,19,0
2016,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,1,D1,27,8,0
2016,Jacksonville State University,Gamecocks,315,13358462-e05b-4449-8688-90c4622cdde8,JVST,1,D1,20,15,0
2016,"University of Arkansas, Pine Bluff",Golden Lions,2678,1394dd8a-040e-4509-9ee3-761d60eaf6c9,ARPB,1,D1,7,25,0
2016,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,1,D1,20,15,0
2016,University of Memphis,Tigers,404,1551b3a0-6d10-4ffa-8dfa-73b56f004553,MEM,1,D1,19,13,0
2016,Marist College,Red Foxes,386,15d31915-fbd6-4ae3-8e4b-f3b563c56a18,MRST,1,D1,8,24,0
2016,Hampton University,Pirates,270,161354af-1f3e-4d58-88f7-e016ec74b7b6,HAMP,1,D1,14,17,0
2016,Pepperdine University,Waves,541,17479d6f-c8f1-458b-9412-8c76279a2bb4,PEPP,1,D1,9,22,0
2016,Northern Arizona University,Lumberjacks,501,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,1,D1,9,23,0
2016,Loyola University Maryland,Greyhounds,369,175d34a7-3823-4e4f-9f11-2464f55360b8,L-MD,1,D1,16,17,0
2016,University of Louisiana at Monroe,Warhawks,498,18585f21-1d63-4400-974c-433fd5073c34,ULM,1,D1,9,24,0
2016,University of Vermont,Catamounts,738,18e89867-9201-41ce-ba19-fadddf92fa17,UVM,1,D1,29,6,0
2016,Colorado State University,Rams,156,1a470730-f328-4fb1-8bbf-36a069e4d6b2,CSU,1,D1,24,12,0
2016,University of New Mexico,Lobos,473,1b1977ec-b32f-4ce3-95a4-d07bab4816cd,UNM,1,D1,17,14,0
2016,University of Detroit Mercy,Titans,184,1b78e7f6-f25c-4921-98e2-9bc565f8dfb4,DET,1,D1,8,23,0
2016,Alcorn State University,Braves,17,1bddc811-44cf-4e53-b4ab-11c8dc82c9de,ALCN,1,D1,18,14,0
2016,"University of South Carolina, Columbia",Gamecocks,648,1c7ec608-3b36-4cee-adac-9265e3792597,SCAR,1,D1,26,11,0
2016,University of Oregon,Ducks,529,1da70895-f77f-44ef-b216-d63c02e696eb,ORE,1,D1,33,6,0
2016,"California State University, Sacramento",Hornets,102,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,SAC,1,D1,13,18,0
2016,Saint Louis University,Billikens,609,1e42cce3-236b-4f3e-9650-2c45e6332e1e,SLU,1,D1,12,21,0
2016,Texas State University-San Marcos,Bobcats,670,1e5dc9e4-c60d-487b-8279-dfbec9229faa,TXST,1,D1,22,14,0
2016,University of Houston,Cougars,288,1f99a164-d593-4d81-85d5-0d7889d6f486,HOU,1,D1,21,11,0
2016,University of Portland,Pilots,551,224e3b21-30e7-4a05-9e8c-62721d581db8,PORT,1,D1,11,22,0
2016,University of Kentucky,Wildcats,334,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,UK,1,D1,32,6,0
2016,Virginia Military Institute,Keydets,741,227d3567-d57b-417e-afc4-735e4cb308a1,VMI,1,D1,6,24,0
2016,"Indiana University-Purdue University, Fort Wayne",Mastodons,308,22984593-0701-4648-b8a8-f6d695238620,IPFW,1,D1,20,13,0
2016,St. Bonaventure University,Bonnies,596,22d90601-19d4-461b-a901-924d12f116ed,SBON,1,D1,20,12,0
2016,Howard University,Bison,290,22fbe5dc-c6db-4675-b3a3-2d8af7f5d313,HOW,1,D1,10,24,0
2016,Stony Brook University,Seawolves,683,23426c0b-1705-4dfb-a0e2-efdbdd8fd6f6,STON,1,D1,18,14,0
2016,Eastern Illinois University,Panthers,201,23fec4e7-108f-4569-85d1-bef2f794e925,EIU,1,D1,14,15,0
2016,University of Pittsburgh,Panthers,545,24051034-96bb-4f78-a3a6-312f3258780f,PITT,1,D1,16,17,0
2016,Iona College,Gaels,310,255c2a87-40c0-4989-bbb9-d286aac5d28e,IONA,1,D1,22,13,0
2016,Alabama State University,Hornets,7,267d417a-8f85-4c87-a15a-068c089a74c6,ALST,1,D1,8,23,0
2016,"University of Maryland, College Park",Terrapins,392,2778d005-cc14-4e58-9bf2-3fc37bffb62f,MD,1,D1,24,9,0
2016,Santa Clara University,Broncos,631,28023973-1d9d-4d01-b939-dc8f9b44fb1c,SCU,1,D1,17,16,0
2016,University at Albany,Great Danes,14,290a5130-836d-45e6-824f-28704d6ba246,ALBY,1,D1,21,14,0
2016,Davidson College,Wildcats,173,2920c5fa-1e86-4958-a7c4-1e97b8e201d8,DAV,1,D1,17,15,0
2016,University of Tulsa,Golden Hurricane,719,2959bd24-7007-41ae-a3a3-abdf26888cfc,TLSA,1,D1,15,17,0
2016,San Jose State University,Spartans,630,29de4e5e-ee5b-48c8-bffc-1972e7da1e30,SJSU,1,D1,14,16,0
2016,Indiana State University,Sycamores,305,2a997096-a381-469d-a7e9-9e031c8b071c,INST,1,D1,11,20,0
2016,University of Northern Iowa,Panthers,504,2c93a75d-5449-4ec1-9ca2-1e6c812399a4,UNI,1,D1,14,16,0
2016,Washington State University,Cougars,754,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,1,D1,13,18,0
2016,"California State University, Bakersfield",Roadrunners,94,2da57857-b038-4ad3-8199-e3fb339f57d2,CSB,1,D1,25,10,0
2016,University of South Carolina Upstate,Spartans,10411,2e78bd1b-9422-491e-9c73-37cf83b0e34e,SCUS,1,D1,17,16,0
2016,Kennesaw State University,Owls,1157,2e8442e9-bd09-4d46-9dd3-de79433287f3,KENN,1,D1,14,18,0
2016,Eastern Michigan University,Eagles,204,2ed86226-3fff-4083-90fa-6b02307e6f73,EMU,1,D1,16,17,0
2016,Gonzaga University,Bulldogs,260,2f4d21f8-6d5f-48a5-abca-52a30583871a,GONZ,1,D1,37,2,0
2016,American University,Eagles,23,2f513e67-f019-4eec-9096-fbc5911858b6,AMER,1,D1,8,22,0
2016,Chicago State University,Cougars,136,2f8c85a7-54f4-4942-be16-2cbac77c82d7,CHS,1,D1,6,26,0
2016,Ball State University,Cardinals,47,315c4deb-3c9d-413d-a369-7168f2545d21,BALL,1,D1,21,13,0
2016,College of the Holy Cross,Crusaders,285,31aedd91-a77e-46c1-8bdc-80e9860c159d,HC,1,D1,15,17,0
2016,Virginia Polytechnic Institute & State University,Hokies,742,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,1,D1,22,11,0
2016,"University of Maryland, Baltimore County",Retrievers,391,32755362-6336-4dd3-ac34-6f72a6cc150b,UMBC,1,D1,21,13,0
2016,Ohio University,Bobcats,519,327f09e2-e75f-4014-8ef7-caf9202cd583,OHIO,1,D1,20,11,0
2016,University of Toledo,Rockets,709,34dd83ac-64f2-4b73-8577-899b2a46f5cc,TOL,1,D1,17,17,0
2016,Sacred Heart University,Pioneers,590,3556d445-b3f1-467e-b150-952b32dfb150,SHU,1,D1,13,19,0
2016,Hofstra University,Pride,283,36ca2008-cd2e-4549-8b3b-c745167e07f3,HOF,1,D1,15,17,0
2016,Stetson University,Hatters,678,394d1b2b-7a19-4d43-b04a-5f366c24e5bf,STET,1,D1,11,21,0
2016,Tulane University,Green Wave,718,399ad7fb-de60-45a6-a71f-d26e00f1a4ec,TULN,1,D1,6,25,0
2016,"University of California, Irvine",Anteaters,109,39d00ef7-320d-47cf-a2fa-859bc24d16b4,UCI,1,D1,21,15,0
2016,University of Southern California,Trojans,657,3a000455-de7c-4ca8-880e-abdce7f21da9,USC,1,D1,26,10,0
2016,U.S. Naval Academy,Midshipmen,726,3b088563-ca8a-49a6-9e19-5e4cb186ae1d,NAVY,1,D1,16,16,0
2016,"University of California, Santa Barbara",Gauchos,104,3b6293f3-03db-46d2-8793-248963c2d83b,UCSB,1,D1,6,22,0
2016,Wagner College,Seahawks,748,3b644902-cd06-4930-9a3e-6c78cfb1f464,WAG,1,D1,16,14,0
2016,Middle Tennessee State University,Blue Raiders,419,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,1,D1,31,5,0
2016,Kent State University,Golden Flashes,331,3da4798c-2d58-4dac-b66e-ad145a91b544,KENT,1,D1,22,14,0
2016,Monmouth University,Hawks,439,3db7336c-c18a-441b-912e-e2a4408f12ea,MONM,1,D1,27,7,0
2016,Savannah State University,Tigers,632,3eacc387-0ad8-4c5e-a666-c8ab447d224f,SAV,1,D1,13,16,0
2016,Northern Illinois University,Huskies,503,3f0ac618-3742-471a-9d1f-03e08f3deca2,NIU,1,D1,15,17,0
2016,Southern Methodist University,Mustangs,663,3f4515ea-4472-46b9-ac9e-16d7d8f22a38,SMU,1,D1,30,5,0
2016,The Citadel,Bulldogs,141,412e7f0d-fb93-4e6e-be1f-9a4c7490d121,CIT,1,D1,12,21,0
2016,Utah Valley University,Wolverines,30024,4200f37c-86e0-413e-a5c4-e5edf1e272e7,UVU,1,D1,17,17,0
2016,Villanova University,Wildcats,739,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,1,D1,32,4,0
2016,Loyola Marymount University,Lions,370,441a11b4-b506-45b3-8030-fe72a4381c40,LMU,1,D1,15,15,0
2016,California Polytechnic State University,Mustangs,90,45439cdb-af7a-4743-936c-dccc76b30877,CP,1,D1,11,20,0
2016,Central Michigan University,Chippewas,129,472c22e0-843d-472c-a871-f1593fb0725d,CMU,1,D1,16,16,0
2016,Weber State University,Wildcats,758,4743cb7c-784a-4b95-a380-5471f92f2217,WEB,1,D1,20,14,0
2016,University of Massachusetts Lowell,River Hawks,368,4927ef8b-e680-4fb8-b10e-2ea3eff32eab,MASSL,1,D1,11,20,0
2016,Pennsylvania State University,Nittany Lions,539,4aebd148-8119-4875-954c-66779867989b,PSU,1,D1,15,18,0
2016,Coastal Carolina University,Chanticleers,149,4af63ebd-d3c8-4772-bbde-938a078bd057,CCAR,1,D1,20,19,0
2016,Boston College,Eagles,67,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,1,D1,9,23,0
2016,Northwestern University,Wildcats,509,4b7dedc0-7b48-49a4-aad6-8a94a33274d2,NW,1,D1,24,12,0
2016,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,CHAT,1,D1,19,12,0
2016,University of Georgia,Bulldogs,257,4f4b0771-994c-4126-822d-7525aaa00f65,UGA,1,D1,19,15,0
2016,Wake Forest University,Demon Deacons,749,4fbebf0a-e117-4a0c-8f15-c247535a2a1b,WAKE,1,D1,19,14,0
2016,New Jersey Institute of Technology,Highlanders,471,500d7223-ecff-494b-9539-28427156c783,NJIT,1,D1,11,20,0
2016,New Mexico State University,Aggies,472,5016fe1a-9571-4d10-bf5b-b9c1b496bd57,NMSU,1,D1,28,6,0
2016,Lehigh University,Mountain Hawks,352,508f503f-dc57-4f4c-a01e-4f195e5c05c8,LEH,1,D1,20,12,0
2016,Illinois State University,Redbirds,299,509aacc4-c121-46a2-800a-d5431ef181d2,ILST,1,D1,28,7,0
2016,James Madison University,Dukes,317,524e3eec-7dde-45c7-b3cc-6308cec73350,JMU,1,D1,10,23,0
2016,North Carolina State University,Wolfpack,490,52df1e19-b142-4a76-a439-ad68455d0581,NCST,1,D1,15,17,0
2016,Florida Gulf Coast University,Eagles,28755,5326c079-3dc3-468f-a601-b776dd9c1e62,FGCU,1,D1,26,8,0
2016,Oregon State University,Beavers,528,532d3874-b4b3-4c5c-acc6-749a6db26c8f,ORST,1,D1,5,27,0
2016,North Carolina A&T State University,Aggies,488,53aaac6a-796e-41a6-a04e-6ce74c5717f8,NCAT,1,D1,3,29,0
2016,Eastern Washington University,Eagles,207,54df21af-8f65-42fc-bc01-8bf750856d70,EWU,1,D1,22,12,0
2016,Brown University,Bears,80,558abf02-97f4-4323-aa99-63c076d35932,BRWN,1,D1,13,17,0
2016,Liberty University,Flames,355,559db90c-741f-40d1-aa81-3fdd1d4889f3,LIB,1,D1,21,14,0
2016,University of South Florida,Bulls,651,55af9c69-3675-4b9b-a882-96640b782fff,USF,1,D1,7,23,0
2016,Southeastern Louisiana University,Lions,655,55cd5bb4-b030-4a7a-9652-6cebaf81c574,SELA,1,D1,16,16,0
2016,University of Virginia,Cavaliers,746,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,1,D1,23,11,0
2016,University of Akron,Zips,5,56fe0ab2-e4f0-47b9-8726-9ce23ebcde20,AKR,1,D1,27,9,0
2016,Morgan State University,Bears,446,576b816b-5b9a-4768-a62b-f8435a8272c2,MORG,1,D1,14,16,0
2016,Mississippi Valley State University,Delta Devils,432,5873529e-e5e3-4a06-8a03-fa4cbe509880,MVSU,1,D1,7,25,0
2016,Marshall University,Thundering Herd,388,58d8baa3-7624-4b21-a47f-a23df2bf8859,MRSH,1,D1,20,15,0
2016,Harvard University,Crimson,275,5c7bf63f-bc39-43c5-9907-73b50b7a6b34,HARV,1,D1,18,10,0
2016,"University of Wisconsin, Milwaukee",Panthers,797,5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,MILW,1,D1,11,24,0
2016,Stephen F. Austin State University,Lumberjacks,676,5ef64f01-86ae-4553-9834-c79cc0859eaf,SFA,1,D1,18,15,0
2016,Coppin State University,Eagles,165,5f9a90a2-3926-404e-8c8a-d9f22ad6907d,COPP,1,D1,8,24,0
2016,Mount St. Mary's University,Mountaineers,450,5fe4a398-1699-4442-a364-305b2f0ac01e,MSM,1,D1,20,16,0
2016,Longwood University,Lancers,363,600aad0e-85e7-4db8-be0b-94ba02a08e55,LONG,1,D1,6,24,0
2016,University of Southern Mississippi,Golden Eagles,664,6120ac5d-e0f2-4b28-9e6f-ee71596a7e88,USM,1,D1,9,22,0
2016,University of North Carolina at Greensboro,Spartans,459,612f7f66-1de1-4d42-b842-9a508daab911,UNCG,1,D1,25,10,0
2016,Loyola University (Illinois),Ramblers,371,61a3908a-7492-4b6f-809e-12c61976bb0a,L-IL,1,D1,18,14,0
2016,"University of Wisconsin, Green Bay",Phoenix,794,61a3e5ab-1be3-4694-b83f-edae0953f409,GB,1,D1,18,14,0
2016,Bryant University,Bulldogs,81,61dadefa-76bf-4db4-8067-f88df540b9cd,BRY,1,D1,12,20,0
2016,University of San Diego,Toreros,627,620d5944-7156-47d3-aad5-5b3824557d03,USD,1,D1,13,18,0
2016,University of Nevada,Wolf Pack,466,62a73b4a-e281-4483-a1f8-f1160a18e456,NEV,1,D1,28,7,0
2016,University of Dayton,Flyers,175,632616c5-2dbb-4017-a449-c9dfc303f026,DAY,1,D1,24,8,0
2016,Troy University,Trojans,716,6373b18c-62f6-49bc-bd4c-8959a2466516,TROY,1,D1,22,15,0
2016,University of Alabama at Birmingham,Blazers,9,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,UAB,1,D1,17,16,0
2016,University of Louisiana at Lafayette,Ragin' Cajuns,671,63cad858-8654-4956-8438-8fe79cd1208a,ULL,1,D1,21,12,0
2016,Saint Francis University (Pennsylvania),Red Flash,600,6637ac5f-59c2-4888-af34-a86d138ccfb3,SFPA,1,D1,17,17,0
2016,Sam Houston State University,Bearkats,624,67322042-9c40-4dc2-b33a-4754c02ec82a,SHSU,1,D1,21,13,0
2016,Grambling State University,Tigers,261,6776c7e6-f4c2-47bd-99e5-39fc179a3197,GRAM,1,D1,16,17,0
2016,Stanford University,Cardinal,674,683ab61f-546f-44da-b085-c3a5740554aa,STAN,1,D1,14,17,0
2016,"University of Nevada, Las Vegas",Rebels,465,68a3227f-677f-43b0-9a3a-cad79d0df9e2,UNLV,1,D1,11,21,0
2016,University of Nebraska Omaha,Mavericks,464,68d2aa5b-714f-4652-96f3-b71e1752413f,NEOM,1,D1,18,14,0
2016,Robert Morris University,Colonials,579,6906e22d-92fa-40cb-8c05-ec8391ac1979,RMU,1,D1,14,19,0
2016,Idaho State University,Bengals,294,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,IDST,1,D1,5,26,0
2016,Southeast Missouri State University,Redhawks,654,6a7083ab-1832-48c0-9168-427b35adbcde,SEMO,1,D1,15,18,0
2016,Quinnipiac University,Bobcats,562,6a8d2a24-2128-47a0-913f-3d29e9d6592c,QUIN,1,D1,10,21,0
2016,Lafayette College,Leopards,342,6af02334-9ac3-452f-bcf4-20abdb72bd07,LAF,1,D1,9,21,0
2016,"University of California, Riverside",Highlanders,111,6b170a32-8445-4cb1-8638-724996c3094b,UCRV,1,D1,7,21,0
2016,Georgia Southern University,Eagles,253,6b955b96-b736-475e-bffd-e4acf2054169,GASO,1,D1,18,15,0
2016,Western Carolina University,Catamounts,769,6bff595c-32cb-4028-837c-c7de2a2107e6,WCU,1,D1,9,23,0
2016,U.S. Military Academy,Black Knights,725,6dfaf0ba-47c4-4e05-b0a7-72734747d48f,ARMY,1,D1,13,19,0
2016,Campbell University,Fighting Camels,115,6e5dfe2c-28cc-411f-b846-af8436093ab2,CAMP,1,D1,19,18,0
2016,University of Texas at Austin,Longhorns,703,6ed15092-2670-450a-99c2-61d861e87644,TEX,1,D1,11,22,0
2016,South Dakota State University,Jackrabbits,649,6ef40534-5fad-4755-84de-7dcbd645d1f0,SDST,1,D1,18,17,0
2016,Towson University,Tigers,711,6f3eec09-2918-4739-a0e8-5d79e14a8332,TOWS,1,D1,20,13,0
2016,University of Denver,Pioneers,183,6f676cba-c1f9-45a4-9016-fb408fd525b1,DEN,1,D1,16,14,0
2016,Louisiana State University,Tigers,365,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,1,D1,10,21,0
2016,Northwestern State University,Demons,508,71874e7e-8260-43f9-bb7c-65f267dbe8ce,NWST,1,D1,13,16,0
2016,Vanderbilt University,Commodores,736,72971b77-1d35-40b3-bb63-4c5b29f3d22b,VAN,1,D1,19,16,0
2016,Utah State University,Aggies,731,7672ff16-8436-47e6-8546-0fb5494ec7ee,USU,1,D1,14,17,0
2016,Murray State University,Racers,454,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,1,D1,16,17,0
2016,"University of Missouri, Columbia",Tigers,434,77ca152a-cb2f-48a5-97b2-492351250d94,MIZZ,1,D1,8,24,0
2016,Fordham University,Rams,236,7888d144-563d-4f84-b99b-d120aecf1fef,FOR,1,D1,13,19,0
2016,Gardner-Webb University,Runnin' Bulldogs,1092,79871449-f5a1-4650-b3cf-85b78fd6943e,WEBB,1,D1,19,14,0
2016,Portland State University,Vikings,550,79965018-7f6f-4273-9eef-65c99b592b01,PRST,1,D1,15,16,0
2016,Manhattan College,Jaspers,381,7a270923-01d6-4a6f-a93e-e8786266d502,MAN,1,D1,10,22,0
2016,University of Miami (Florida),Hurricanes,415,7aec5187-cb1b-45e5-8f7d-406d766cdc73,MIA,1,D1,21,12,0
2016,University of Texas at Arlington,Mavericks,702,7c2b372b-b5f0-466e-90cf-880beec57584,UTA,1,D1,27,9,0
2016,Southern Illinois University at Carbondale,Salukis,659,7cdfcf92-7fe7-46f1-9b66-6912114182e6,SIU,1,D1,17,16,0
2016,Providence College,Friars,556,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,PROV,1,D1,20,13,0
2016,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,1,D1,25,10,0
2016,Seattle University,Redhawks,1356,7e100f63-0b32-49f6-a954-f5b7c8cf48ad,SEA,1,D1,13,17,0
2016,University of Rhode Island,Rams,572,7e42bca2-3cd7-4aca-aa46-f190fe5d8eb4,URI,1,D1,25,10,0
2016,University of Northern Colorado,Bears,502,7e42fa84-68cd-47a6-b49a-18b5414d8084,UNCO,1,D1,11,18,0
2016,University of Notre Dame,Fighting Irish,513,80962f09-8821-48b6-8cf0-0cf0eea56aa8,ND,1,D1,26,10,0
2016,Colgate University,Raiders,153,80a19b57-d6ab-4bee-934f-33a72c2e958a,COLG,1,D1,10,22,0
2016,University of Missouri-Kansas City,Kangaroos,2707,820c8f26-cf11-4997-b2e2-19f47bd2f72f,UMKC,1,D1,18,17,0
2016,Long Island University-Brooklyn Campus,Blackbirds,361,82c12e8d-7c6c-47d8-b100-3cbc190d268e,LIU,1,D1,20,12,0
2016,College of Charleston (South Carolina),Cougars,1014,8548dacb-3636-48a8-8c46-611ab0c15fc0,COFC,1,D1,25,10,0
2016,The Ohio State University,Buckeyes,518,857462b3-0ab6-4d26-9669-10ca354e382b,OSU,1,D1,17,15,0
2016,Temple University,Owls,690,8598d1b6-106b-4083-a512-2e495729525a,TEM,1,D1,16,16,0
2016,Georgetown University,Hoyas,251,8736b67f-5924-400b-bf94-3bd804c36600,GTWN,1,D1,14,18,0
2016,Tennessee State University,Tigers,691,87721c44-53a2-47aa-9b3a-0f1c99b0f328,TNST,1,D1,17,13,0
2016,Appalachian State University,Mountaineers,27,87d88c93-29bc-4306-b0a6-87c6f6e80da1,APP,1,D1,9,21,0
2016,"University of Massachusetts, Amherst",Minutemen,400,88104678-e53b-43b3-82f7-efb3a11cedb9,MASS,1,D1,15,18,0
2016,Western Kentucky University,Hilltoppers,772,881380da-861c-4ab6-a7d2-20699d8ea883,WKU,1,D1,15,17,0
2016,Cornell University,Big Red,167,88ff8c00-958e-4ccf-a21d-77fab9e93692,COR,1,D1,8,21,0
2016,"University of California, Davis",Aggies,108,8aaad1c0-d16e-4b9f-8541-dac670addd71,UCD,1,D1,23,13,0
2016,Oklahoma State University,Cowboys,521,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,OKST,1,D1,20,13,0
2016,Elon University,Phoenix,1068,8accb91e-6086-41b3-a420-7a82fa442365,ELON,1,D1,18,14,0
2016,Syracuse University,Orange,688,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,1,D1,19,15,0
2016,"University of North Carolina, Charlotte",49ers,458,8ddbfca9-a931-4908-aa31-9fcd17624b5f,CHAR,1,D1,13,17,0
2016,Louisiana Tech University,Bulldogs,366,8ff733a9-9f93-46de-ba7e-cf6f7e429670,LT,1,D1,23,10,0
2016,Indiana University-Purdue University at Indianapolis,Jaguars,2699,90ec10eb-38a4-4a69-b072-ef71d294933b,IUPU,1,D1,14,18,0
2016,University of the Incarnate Word,Cardinals,2743,912671c7-19fd-451b-813e-885485427820,IW,1,D1,12,17,0
2016,University of Florida,Gators,235,912f8837-1d81-4ef9-a576-a21f271d4c64,FLA,1,D1,27,9,0
2016,Prairie View A&M University,Panthers,553,91ec9ba2-12e5-4a75-9410-a166c82163fd,PV,1,D1,13,20,0
2016,"University of Texas, Pan American",Vaqueros,536,92456e1e-f48c-4385-96ab-14cb27d18726,UTRGV,1,D1,10,22,0
2016,University of New Hampshire,Wildcats,469,93cb009e-5bbf-4081-b2c9-44028fe28096,UNH,1,D1,20,12,0
2016,Northeastern University,Huskies,500,93df9b18-e9fc-42a7-bb45-a736c203b4dc,NE,1,D1,15,16,0
2016,Alabama A&M University,Bulldogs,6,949c3398-85e4-4c63-ba71-9a82e06ddea4,AAMU,1,D1,2,27,0
2016,Georgia State University,Panthers,254,94ea835b-8ce9-4de2-a5b1-971548fea974,GAST,1,D1,20,13,0
2016,University of Texas at San Antonio,Roadrunners,706,953151f2-1e42-4cb0-a99e-202493a64dcf,UTSA,1,D1,14,19,0
2016,Arkansas State University,Red Wolves,30,95826e36-ea33-4b51-83a8-7b4cc20999ee,ARST,1,D1,20,12,0
2016,Houston Baptist University,Huskies,287,95a27dc5-16d5-4745-9adb-34c41e1444e8,HBU,1,D1,17,14,0
2016,North Dakota State University,Bison,493,984e7518-e418-45d5-9797-979b8c2085c1,NDSU,1,D1,19,11,0
2016,Bucknell University,Bison,83,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,1,D1,26,9,0
2016,Wofford College,Terriers,2915,9916713f-b243-452b-93ae-a2c3ccabf68b,WOF,1,D1,16,17,0
2016,University of Arizona,Wildcats,29,9b166a3f-e64b-4825-bb6b-92c6f0418263,ARIZ,1,D1,32,5,0
2016,University of Richmond,Spiders,575,9b66e1e0-aace-4671-9be2-54c8acf5ecfc,RICH,1,D1,22,13,0
2016,Wright State University,Raiders,810,9c396fa7-c165-4599-8542-158bd0d9a199,WRST,1,D1,20,12,0
2016,"University of Colorado, Boulder",Buffaloes,157,9fccbf28-2858-4263-821c-fdefb3c7efa3,COLO,1,D1,19,15,0
2016,University of Tennessee at Martin,Skyhawks,695,9febd5fa-982f-4f40-ad1d-8e49be96cf4f,UTM,1,D1,22,13,0
2016,Belmont University,Bruins,14927,a0a22502-0d84-440c-84af-1fbb070ad54c,BEL,1,D1,23,7,0
2016,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,1,D1,11,19,0
2016,Mercer University,Bears,406,a14b0057-8eb5-43d2-a33b-666196da933e,MER,1,D1,15,17,0
2016,University of Cincinnati,Bearcats,140,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,1,D1,30,6,0
2016,Mississippi State University,Bulldogs,430,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,MSST,1,D1,16,16,0
2016,Lipscomb University,Bisons,28600,a2b8223d-40b3-4076-b5df-55655c2f8591,LIP,1,D1,20,13,0
2016,High Point University,Panthers,19651,a311188e-1259-4fda-b0ea-c47cb52694b1,HP,1,D1,15,16,0
2016,Fairfield University,Stags,220,a381465b-4530-4a00-a50c-5253cd7695a0,FAIR,1,D1,16,15,0
